path,true,pred,prob,generator,correct,error_type
ZeroScope_2103,0,1,0.666993538080604,ZeroScope,False,FP (fake→real)
SVD_7055,0,1,0.6672081709495367,SVD,False,FP (fake→real)
ZeroScope_6645,0,1,0.669319728844949,ZeroScope,False,FP (fake→real)
SVD_3752,0,1,0.6707451637528012,SVD,False,FP (fake→real)
DynamicCrafter_6361,0,1,0.6709032711443266,DynamicCrafter,False,FP (fake→real)
ZeroScope_5420,0,1,0.680113673859303,ZeroScope,False,FP (fake→real)
ZeroScope_7973,0,1,0.683343020014179,ZeroScope,False,FP (fake→real)
DynamicCrafter_3302,0,1,0.6867526322991068,DynamicCrafter,False,FP (fake→real)
ZeroScope_259,0,1,0.6873101315498894,ZeroScope,False,FP (fake→real)
SVD_3951,0,1,0.6919092493242706,SVD,False,FP (fake→real)
DynamicCrafter_897,0,1,0.6943626369936147,DynamicCrafter,False,FP (fake→real)
ZeroScope_8322,0,1,0.6991179777082608,ZeroScope,False,FP (fake→real)
DynamicCrafter_4227,0,1,0.699308373683978,DynamicCrafter,False,FP (fake→real)
SVD_5575,0,1,0.7005758699333591,SVD,False,FP (fake→real)
ZeroScope_7775,0,1,0.7035268996909062,ZeroScope,False,FP (fake→real)
ZeroScope_7281,0,1,0.7119432650131999,ZeroScope,False,FP (fake→real)
DynamicCrafter_6036,0,1,0.7142859405676556,DynamicCrafter,False,FP (fake→real)
ZeroScope_5047,0,1,0.7176505577583994,ZeroScope,False,FP (fake→real)
DynamicCrafter_5439,0,1,0.7240541888758537,DynamicCrafter,False,FP (fake→real)
SVD_9,0,1,0.7300951619102756,SVD,False,FP (fake→real)
ZeroScope_5912,0,1,0.7315065203173704,ZeroScope,False,FP (fake→real)
ZeroScope_7950,0,1,0.7334439517185481,ZeroScope,False,FP (fake→real)
SVD_4455,0,1,0.7374711769078992,SVD,False,FP (fake→real)
DynamicCrafter_2554,0,1,0.7385854572363565,DynamicCrafter,False,FP (fake→real)
ZeroScope_1422,0,1,0.7386800542606787,ZeroScope,False,FP (fake→real)
ZeroScope_164,0,1,0.739874196306071,ZeroScope,False,FP (fake→real)
SVD_9191,0,1,0.7469977449165972,SVD,False,FP (fake→real)
ZeroScope_5570,0,1,0.7495450793086061,ZeroScope,False,FP (fake→real)
SVD_6517,0,1,0.7597307833494866,SVD,False,FP (fake→real)
DynamicCrafter_8108,0,1,0.7621774490788402,DynamicCrafter,False,FP (fake→real)
DynamicCrafter_6070,0,1,0.7623169055826291,DynamicCrafter,False,FP (fake→real)
SVD_3170,0,1,0.766849033472937,SVD,False,FP (fake→real)
SVD_8853,0,1,0.779716315451504,SVD,False,FP (fake→real)
ZeroScope_1767,0,1,0.7813668183881401,ZeroScope,False,FP (fake→real)
ZeroScope_4118,0,1,0.7835106059539694,ZeroScope,False,FP (fake→real)
SVD_1274,0,1,0.7930343094847,SVD,False,FP (fake→real)
SVD_6345,0,1,0.7970034964744427,SVD,False,FP (fake→real)
DynamicCrafter_5635,0,1,0.7980258620392092,DynamicCrafter,False,FP (fake→real)
ZeroScope_5459,0,1,0.7995294304611135,ZeroScope,False,FP (fake→real)
DynamicCrafter_7018,0,1,0.8007643564951511,DynamicCrafter,False,FP (fake→real)
ZeroScope_836,0,1,0.8081207094705053,ZeroScope,False,FP (fake→real)
ZeroScope_5900,0,1,0.8093932781452187,ZeroScope,False,FP (fake→real)
ZeroScope_2855,0,1,0.8150321163861701,ZeroScope,False,FP (fake→real)
ZeroScope_3425,0,1,0.8259868327720578,ZeroScope,False,FP (fake→real)
SVD_5988,0,1,0.832118939971615,SVD,False,FP (fake→real)
ZeroScope_9772,0,1,0.8339626776665164,ZeroScope,False,FP (fake→real)
DynamicCrafter_4834,0,1,0.8386001934504143,DynamicCrafter,False,FP (fake→real)
SVD_7021,0,1,0.8519767591485288,SVD,False,FP (fake→real)
ZeroScope_615,0,1,0.8523653641470852,ZeroScope,False,FP (fake→real)
ZeroScope_2078,0,1,0.8540851811826983,ZeroScope,False,FP (fake→real)
ZeroScope_2911,0,1,0.8675113702228475,ZeroScope,False,FP (fake→real)
SVD_3328,0,1,0.8738155279646763,SVD,False,FP (fake→real)
DynamicCrafter_9495,0,1,0.8843260548265868,DynamicCrafter,False,FP (fake→real)
SVD_3896,0,1,0.8896744487294198,SVD,False,FP (fake→real)
ZeroScope_2914,0,1,0.8923330572770608,ZeroScope,False,FP (fake→real)
ZeroScope_4483,0,1,0.8940962185483305,ZeroScope,False,FP (fake→real)
SVD_9361,0,1,0.8989717771581065,SVD,False,FP (fake→real)
DynamicCrafter_7933,0,1,0.9093198068132712,DynamicCrafter,False,FP (fake→real)
ZeroScope_2204,0,1,0.9313151923670252,ZeroScope,False,FP (fake→real)
ZeroScope_3764,0,1,0.9371008728302412,ZeroScope,False,FP (fake→real)
SVD_5152,0,1,0.9545612439377597,SVD,False,FP (fake→real)
ZeroScope_1202,0,1,0.9558054164312538,ZeroScope,False,FP (fake→real)
ZeroScope_1320,0,1,0.9639901741644056,ZeroScope,False,FP (fake→real)
ZeroScope_9301,0,1,0.9746575271961953,ZeroScope,False,FP (fake→real)
